id,gender,age,school,educ,asvabc,height85,weight85,weight94,ethnic,faith,marital,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,lnexp,lnearn,lnage,expshare
3146,female,42,17,masters,54.08437,67,120,126,white,protestant,divorced,12,12,2,yes,no,18.65385,27.07,38,2.9260526,3.2984262,3.7376697,44.41393
2591,female,39,12,high school dip,53.26651,63,105,125,white,protestant,married,12,12,3,no,no,18.65385,8.93,43,2.9260526,2.1894164,3.6635616,47.830387
2471,female,37,12,high school dip,35.27361,64,190,195,white,protestant,divorced,12,9,1,yes,no,18.65385,10.3,40,2.9260526,2.332144,3.6109178,50.415813
4832,male,41,14,associate degree,60.89985,71,160,175,white,protestant,married,9,12,2,no,yes,18.67308,33.65,40,2.927083,3.5160131,3.713572,45.544098
2232,female,37,12,high school dip,48.90459,68,130,175,white,protestant,married,10,12,1,no,no,18.67308,17.3,50,2.927083,2.8507063,3.6109178,50.467785
3269,female,43,14,high school dip,49.99507,64,192,200,hispanic,catholic,single,9,12,2,yes,no,18.69231,14.37,40,2.9281123,2.6651428,3.7612002,43.47049
4871,female,41,16,degree,64.98915,65,115,112,white,catholic,married,12,12,2,yes,no,18.69231,12.85,40,2.9281123,2.5533438,3.713572,45.591
1251,female,38,12,high school dip,45.36054,67,120,140,white,catholic,divorced,12,12,2,yes,no,18.69231,11.96,45,2.9281123,2.4815679,3.637586,49.19029
2051,male,38,11,high school drop-out,35.27361,66,150,150,white,protestant,married,12,7,3,yes,yes,18.69231,7,40,2.9281123,1.9459101,3.637586,49.19029
5607,male,38,12,high school dip,44.54268,66,140,165,white,protestant,married,11,7,4,yes,no,18.69231,13.95,44,2.9281123,2.6354795,3.637586,49.19029
4064,male,38,12,high school dip,63.35343,73,200,250,white,protestant,divorced,12,12,1,yes,no,18.69231,18.85,40,2.9281123,2.936513,3.637586,49.19029
4267,female,44,14,high school dip,42.90696,61,230,260,white,protestant,married,0,1,6,yes,no,18.71154,7.5,40,2.9291406,2.014903,3.7841897,42.526226
287,female,43,12,high school dip,45.90578,69,160,180,white,catholic,married,10,8,3,yes,no,18.71154,13.04,40,2.9291406,2.5680215,3.7612002,43.51521
2342,female,40,12,high school dip,47.5415,62,111,100,white,protestant,married,12,12,3,yes,no,18.71154,10.57,40,2.9291406,2.3580198,3.6888795,46.77885
2780,male,37,12,high school dip,30.36646,66,175,165,white,protestant,married,9,10,2,no,yes,18.71154,15.38,60,2.9291406,2.733068,3.6109178,50.57173
3166,male,40,16,degree,65.26176,74,245,260,white,catholic,married,14,16,3,yes,no,18.71154,16.55,60,2.9291406,2.806386,3.6888795,46.77885
4377,male,43,12,high school dip,35.81885,75,175,240,white,catholic,divorced,12,15,4,yes,no,18.73077,37.5,40,2.9301677,3.624341,3.7612002,43.55993
944,male,42,18,masters,65.26176,70,140,160,white,protestant,single,12,12,0,yes,no,18.73077,24.5,38,2.9301677,3.198673,3.7376697,44.597073
480,male,44,18,masters,55.44746,70,205,200,white,protestant,married,12,12,2,yes,no,18.73077,22.11,40,2.9301677,3.09603,3.7841897,42.56993
2222,male,43,16,degree,64.98915,67,140,193,white,protestant,married,12,18,2,no,no,18.73077,15.71,44,2.9301677,2.7542975,3.7612002,43.55993
4517,male,42,16,associate degree,45.90578,75,200,200,white,catholic,married,12,12,2,yes,no,18.75,35.02,56,2.9311938,3.5559194,3.7376697,44.642857
3879,female,42,13,high school dip,62.26295,64,115,129,white,protestant,married,12,14,2,yes,no,18.75,9.25,44,2.9311938,2.2246234,3.7376697,44.642857
2506,male,40,12,high school dip,55.44746,70,220,330,white,protestant,single,10,10,5,yes,no,18.75,21.02,40,2.9311938,3.0454743,3.6888795,46.875
3574,female,37,12,associate degree,64.71653,69,180,240,white,protestant,married,11,8,1,yes,no,18.76923,20.19,40,2.9322188,3.0051875,3.6109178,50.72765
4257,female,45,16,degree,52.17603,64,100,125,white,protestant,married,17,18,2,yes,no,18.76923,13.7,47,2.9322188,2.6173959,3.8066626,41.7094
487,female,41,14,high school dip,55.17484,67,128,130,white,catholic,married,14,13,4,yes,no,18.76923,19.72,39,2.9322188,2.9816334,3.713572,45.77861
3224,male,43,17,masters,60.62724,72,170,175,white,protestant,divorced,15,16,1,no,no,18.76923,33.65,60,2.9322188,3.5160131,3.7612002,43.649372
5626,female,37,12,high school dip,47.81411,61,127,140,white,protestant,married,12,12,5,yes,no,18.76923,31.39,40,2.9322188,3.4464893,3.6109178,50.72765
5551,female,38,12,high school dip,39.09029,66,130,125,white,protestant,divorced,12,7,2,no,no,18.76923,11,54,2.9322188,2.3978953,3.637586,49.39271
5704,male,41,12,high school dip,54.90222,72,170,235,white,protestant,married,12,10,4,yes,no,18.76923,12,45,2.9322188,2.4849067,3.713572,45.77861
4803,female,38,13,high school dip,60.082,66,165,240,white,catholic,married,12,12,2,no,no,18.78846,6,40,2.9332428,1.7917595,3.637586,49.443314
4902,male,44,12,high school dip,49.17721,72,205,195,white,protestant,married,8,12,1,no,no,18.78846,12.32,40,2.9332428,2.511224,3.7841897,42.701046
1166,female,40,13,associate degree,46.99625,60,143,190,black,protestant,married,12,14,0,yes,no,18.78846,10.07,42,2.9332428,2.3095608,3.6888795,46.97115
4983,male,38,12,high school drop-out,37.99981,69,150,190,white,protestant,married,8,8,9,yes,no,18.80769,16.5,40,2.9342659,2.8033605,3.637586,49.49392
3181,male,44,19,professional,65.26176,74,190,210,white,protestant,married,16,16,1,yes,no,18.80769,94.23,50,2.9342659,4.5457387,3.7841897,42.74475
5194,male,38,12,high school dip,57.62842,70,145,215,white,none,married,12,12,4,no,no,18.80769,12,40,2.9342659,2.4849067,3.637586,49.49392
3218,female,43,13,high school dip,51.63079,65,120,118,white,catholic,divorced,12,16,5,yes,no,18.80769,17.5,12,2.9342659,2.862201,3.7612002,43.73881
1056,female,42,12,high school dip,39.09029,62,97,95,white,other,divorced,11,12,2,yes,no,18.80769,11.13,40,2.9342659,2.4096441,3.7376697,44.780212
3203,male,39,12,high school dip,48.90459,69,158,235,white,protestant,married,10,8,4,yes,no,18.80769,13,55,2.9342659,2.5649493,3.6635616,48.224846
4931,female,38,14,high school dip,55.44746,63,115,126,white,protestant,married,9,10,4,yes,no,18.80769,15,40,2.9342659,2.7080503,3.637586,49.49392
11854,female,42,16,degree,55.9927,68,160,220,black,protestant,married,12,16,4,yes,no,18.80769,26.33,46,2.9342659,3.270709,3.7376697,44.780212
3651,female,42,16,degree,55.9927,66,159,170,white,catholic,married,10,12,5,yes,no,18.80769,23.93,44,2.9342659,3.175133,3.7376697,44.780212
1093,female,41,16,degree,52.17603,64,112,138,white,protestant,married,12,18,3,yes,no,18.80769,16.61,28,2.9342659,2.810005,3.713572,45.872414
4896,male,43,16,degree,63.35343,74,200,225,white,catholic,married,12,14,5,yes,no,18.82692,32,40,2.9352877,3.465736,3.7612002,43.783535
4036,male,38,12,high school dip,45.08792,73,135,146,white,protestant,married,12,12,5,yes,no,18.82692,18.65,41,2.9352877,2.925846,3.637586,49.544525
5102,male,40,14,high school dip,51.35817,73,155,178,white,protestant,married,16,16,1,yes,no,18.82692,55.76,40,2.9352877,4.0210567,3.6888795,47.0673
2220,male,44,16,degree,65.53439,72,180,210,white,other,married,12,10,1,yes,yes,18.82692,26.92,50,2.9352877,3.2928696,3.7841897,42.788452
3620,male,40,12,high school dip,52.72127,75,225,268,white,protestant,married,12,10,2,yes,no,18.84615,14.42,40,2.9363086,2.668616,3.6888795,47.11537
5430,male,43,16,degree,62.26295,72,195,230,white,protestant,married,8,8,3,no,yes,18.84615,13,50,2.9363086,2.5649493,3.7612002,43.828255
4303,male,38,12,high school dip,51.90341,72,192,202,white,protestant,married,12,14,2,yes,no,18.84615,15.23,50,2.9363086,2.723267,3.637586,49.59513
4443,male,42,12,high school dip,43.99744,76,190,230,white,other,married,14,12,2,yes,no,18.84615,8.77,30,2.9363086,2.171337,3.7376697,44.871784
2385,male,41,14,high school dip,57.3558,66,160,168,hispanic,catholic,married,12,12,2,yes,no,18.84615,27.9,40,2.9363086,3.3286266,3.713572,45.966217
4655,female,39,14,high school dip,50.81293,64,124,128,white,catholic,divorced,11,11,3,yes,yes,18.84615,25.41,35,2.9363086,3.2351427,3.6635616,48.32346
5186,male,43,12,no quals,50.81293,69,160,175,white,catholic,married,12,12,6,yes,no,18.84615,15,40,2.9363086,2.7080503,3.7612002,43.828255
4929,female,41,14,associate degree,50.81293,62,110,145,white,protestant,married,12,10,1,yes,no,18.84615,7.57,40,2.9363086,2.024193,3.713572,45.966217
1195,female,40,16,degree,55.17484,62,110,112,black,none,married,3,12,1,no,no,18.86539,19.58,55,2.937329,2.9745085,3.6888795,47.163475
2242,female,44,15,associate degree,53.53913,60,200,220,white,protestant,single,12,9,3,no,no,18.86539,19.44,45,2.937329,2.9673328,3.7841897,42.87589
3242,female,40,12,associate degree,53.26651,63,119,140,white,protestant,married,12,14,2,yes,no,18.86539,14.75,17,2.937329,2.6912432,3.6888795,47.163475
2234,female,41,16,degree,48.63197,68,133,164,white,protestant,married,13,16,1,yes,no,18.86539,24.93,46,2.937329,3.2160718,3.713572,46.01315
4883,male,44,13,high school dip,56.26532,67,150,175,white,catholic,divorced,12,12,6,yes,no,18.88461,12.98,40,2.9383473,2.5634096,3.7841897,42.919567
3496,female,42,14,associate degree,56.81056,63,125,130,white,catholic,married,11,5,4,yes,no,18.88461,11.72,38,2.9383473,2.4612968,3.7376697,44.963356
1420,male,39,8,high school drop-out,49.99507,75,175,190,white,none,single,12,12,2,yes,yes,18.88461,16,40,2.9383473,2.7725887,3.6635616,48.422073
5429,female,37,12,high school dip,59.53675,64,160,200,white,catholic,single,12,8,4,no,no,18.88461,13.46,50,2.9383473,2.5997224,3.6109178,51.039486
1080,female,38,12,high school dip,52.17603,65,127,160,white,protestant,married,10,8,2,yes,no,18.88461,2.5,50,2.9383473,0.91629076,3.637586,49.69634
5623,male,44,20,professional,64.44391,69,178,200,white,protestant,married,17,18,1,no,yes,18.88461,44.71,40,2.9383473,3.8001971,3.7841897,42.919567
937,male,40,14,associate degree,57.3558,65,131,135,white,catholic,married,12,12,6,yes,no,18.88461,27.88,40,2.9383473,3.3279095,3.6888795,47.211525
4051,female,39,13,high school dip,60.62724,61,138,174,white,protestant,married,9,12,2,yes,no,18.90385,7.93,40,2.9393656,2.070653,3.6635616,48.471413
3033,male,44,18,degree,59.80938,71,163,195,black,protestant,married,15,12,3,yes,no,18.90385,63.46,50,2.9393656,4.1504097,3.7841897,42.963295
5406,female,44,16,degree,59.26414,67,145,170,white,protestant,married,13,12,2,no,no,18.90385,18.21,38,2.9393656,2.9019709,3.7841897,42.963295
2551,female,40,16,degree,65.80701,61,136,185,white,protestant,married,12,18,3,no,no,18.90385,18.98,39,2.9393656,2.9433858,3.6888795,47.25963
5062,female,38,13,high school dip,54.08437,65,125,185,white,protestant,divorced,12,12,1,no,no,18.90385,15.83,40,2.9393656,2.7619069,3.637586,49.746975
11807,female,38,12,high school dip,40.18077,64,128,190,white,protestant,married,12,12,1,yes,no,18.92308,20,50,2.9403825,2.9957323,3.637586,49.79758
11858,female,44,12,high school dip,49.44983,69,110,125,white,other,married,12,16,4,yes,yes,18.92308,43.26,20,2.9403825,3.7672284,3.7841897,43.007
5538,male,38,12,high school dip,34.72837,65,135,165,black,protestant,married,7,3,11,no,yes,18.92308,8.5,44,2.9403825,2.1400661,3.637586,49.79758
3281,male,40,13,high school dip,51.90341,65,180,198,hispanic,catholic,divorced,5,14,2,no,no,18.92308,14.02,48,2.9403825,2.6404848,3.6888795,47.3077
5712,female,40,12,high school dip,59.26414,67,142,270,white,none,married,12,11,1,no,no,18.92308,12,40,2.9403825,2.4849067,3.6888795,47.3077
4353,female,44,16,degree,60.082,67,150,160,white,protestant,single,11,12,0,yes,no,18.92308,34.23,50,2.9403825,3.5331025,3.7841897,43.007
5085,female,39,12,high school dip,37.99981,67,124,175,black,protestant,divorced,12,10,3,yes,no,18.92308,5.44,38,2.9403825,1.6937791,3.6635616,48.520718
12090,male,38,12,high school dip,50.81293,71,178,190,white,catholic,married,12,11,5,yes,yes,18.94231,14.5,40,2.9413981,2.6741486,3.637586,49.848186
4769,female,42,12,high school dip,52.44865,67,168,150,white,protestant,divorced,12,10,3,yes,no,18.94231,11.5,32,2.9413981,2.442347,3.7376697,45.10074
2088,female,40,14,associate degree,55.17484,63,95,115,white,catholic,married,12,12,6,yes,no,18.94231,13,40,2.9413981,2.5649493,3.6888795,47.355774
481,male,44,19,professional,64.44391,74,210,250,white,protestant,married,16,16,2,yes,no,18.94231,47,45,2.9413981,3.8501475,3.7841897,43.050705
5032,female,41,12,high school dip,59.53675,64,125,121,white,protestant,divorced,11,10,2,yes,no,18.94231,10.62,38,2.9413981,2.362739,3.713572,46.200756
1847,female,42,14,high school drop-out,57.08318,66,115,155,hispanic,catholic,divorced,12,10,3,yes,no,18.94231,23.64,47,2.9413981,3.1629403,3.7376697,45.10074
2654,female,41,12,high school dip,36.90933,64,160,195,hispanic,catholic,married,6,0,14,no,yes,18.94231,5.16,40,2.9413981,1.6409365,3.713572,46.200756
3832,female,39,12,high school dip,45.08792,66,125,135,white,protestant,divorced,12,12,3,yes,no,18.96154,21.25,40,2.9424126,3.056357,3.6635616,48.619335
5668,male,45,12,high school dip,60.62724,70,180,200,white,catholic,married,15,18,1,yes,no,18.96154,40,40,2.9424126,3.6888795,3.8066626,42.136757
5334,male,41,16,degree,54.6296,72,165,190,white,protestant,divorced,19,16,2,yes,no,18.96154,30.76,50,2.9424126,3.4262152,3.713572,46.247658
5540,male,39,14,high school dip,45.63316,73,165,191,white,protestant,married,12,12,1,no,no,18.96154,56.92,50,2.9424126,4.041647,3.6635616,48.619335
819,male,40,14,associate degree,40.99863,64,145,160,white,jewish,married,12,12,1,no,no,18.96154,20,40,2.9424126,2.9957323,3.6888795,47.40385
959,male,42,14,high school dip,64.98915,74,180,190,white,catholic,married,15,16,3,no,no,18.96154,39.91,53,2.9424126,3.686627,3.7376697,45.146523
825,male,44,17,degree,61.44509,70,175,180,white,catholic,married,16,16,2,yes,no,18.96154,29.05,45,2.9424126,3.3690186,3.7841897,43.09441
1921,female,43,13,high school dip,32.00218,67,105,135,white,protestant,married,8,8,4,yes,no,18.96154,9,35,2.9424126,2.1972246,3.7612002,44.096603
4688,male,42,16,degree,63.89867,75,190,220,white,protestant,married,16,16,1,yes,no,18.98077,31.46,55,2.9434264,3.4487169,3.7376697,45.19231
3809,female,40,16,degree,63.62605,68,132,140,white,none,married,16,18,1,yes,no,18.98077,25.75,56,2.9434264,3.2484345,3.6888795,47.451927
11940,female,43,12,high school dip,52.72127,62,125,220,white,protestant,divorced,12,12,4,no,no,18.98077,7.5,24,2.9434264,2.014903,3.7612002,44.141327
3530,male,41,16,degree,64.44391,73,195,240,white,catholic,married,14,16,2,no,no,18.98077,20.76,50,2.9434264,3.0330281,3.713572,46.29456
3116,male,45,12,high school dip,56.26532,72,200,220,white,catholic,married,9,11,3,yes,no,19,29.8,40,2.944439,3.3945084,3.8066626,42.22222
2056,male,41,16,degree,53.26651,73,170,200,white,protestant,married,12,12,2,yes,no,19,38.28,55,2.944439,3.6449275,3.713572,46.341465
1351,male,37,12,high school dip,42.0891,70,160,140,white,protestant,divorced,11,12,2,yes,no,19,13.5,40,2.944439,2.6026897,3.6109178,51.351353
997,male,38,12,high school dip,55.17484,69,150,225,white,protestant,divorced,12,12,1,yes,no,19,22.18,40,2.944439,3.099191,3.637586,50
3169,male,43,16,degree,63.62605,70,153,180,white,jewish,married,17,16,1,yes,no,19,184.91,52,2.944439,5.219869,3.7612002,44.186047
981,female,42,12,high school dip,42.63434,66,140,155,white,catholic,married,10,8,5,yes,no,19.01923,14.5,40,2.9454505,2.6741486,3.7376697,45.283882
5447,male,39,8,high school drop-out,34.18314,71,210,260,white,other,married,7,4,3,yes,no,19.01923,4.65,15,2.9454505,1.5368673,3.6635616,48.767258
12016,male,44,16,degree,58.7189,76,230,262,white,protestant,divorced,12,12,1,yes,no,19.01923,54.27,45,2.9454505,3.9939716,3.7841897,43.22552
2032,male,37,12,high school dip,39.63553,74,175,300,white,other,divorced,12,15,2,yes,no,19.01923,12.83,47,2.9454505,2.5517862,3.6109178,51.403324
2730,female,42,16,associate degree,43.17958,65,125,150,white,protestant,married,8,8,5,yes,no,19.01923,25,40,2.9454505,3.218876,3.7376697,45.283882
4607,male,43,17,degree,55.72008,72,175,170,white,protestant,married,14,16,3,yes,yes,19.01923,30,40,2.9454505,3.4011974,3.7612002,44.230766
3491,female,40,12,high school dip,44.27006,65,105,123,white,protestant,married,11,10,2,no,no,19.03846,6.89,10,2.9464612,1.9300711,3.6888795,47.59615
4988,female,41,16,degree,58.99152,67,135,160,white,protestant,married,16,16,3,yes,no,19.03846,32.05,45,2.9464612,3.467297,3.713572,46.43527
2225,female,40,12,high school dip,38.27243,64,120,145,black,protestant,single,12,6,1,yes,no,19.03846,18.88,45,2.9464612,2.9381032,3.6888795,47.59615
5356,male,40,12,high school dip,53.53913,68,148,178,white,other,married,8,9,2,yes,no,19.03846,13.7,48,2.9464612,2.6173959,3.6888795,47.59615
2815,male,37,13,high school dip,50.81293,72,150,175,white,protestant,married,12,12,4,no,no,19.03846,11.62,43,2.9464612,2.4527278,3.6109178,51.455296
2887,female,44,12,high school dip,54.90222,66,125,150,white,catholic,married,15,14,2,yes,no,19.05769,13.73,35,2.9474707,2.6195831,3.7841897,43.31293
5550,female,39,12,high school dip,32.2748,64,120,150,white,protestant,married,12,7,2,no,no,19.05769,9.25,46,2.9474707,2.2246234,3.6635616,48.86587
431,female,42,14,associate degree,58.7189,63,140,207,white,other,married,15,15,4,yes,no,19.05769,9.61,40,2.9474707,2.2628043,3.7376697,45.37545
1471,male,44,8,high school drop-out,43.17958,66,160,200,white,protestant,divorced,10,6,4,no,no,19.05769,25,40,2.9474707,3.218876,3.7841897,43.31293
1237,male,43,12,high school dip,45.90578,68,180,235,white,other,divorced,12,17,3,yes,no,19.05769,10.46,43,2.9474707,2.3475585,3.7612002,44.32021
4390,male,38,12,high school dip,41.54387,68,140,176,white,protestant,married,12,8,2,no,no,19.05769,15.04,40,2.9474707,2.7107134,3.637586,50.151814
3374,male,40,12,high school dip,51.35817,72,165,175,white,catholic,married,12,11,5,no,no,19.05769,18.96,58,2.9474707,2.9423316,3.6888795,47.644226
4815,female,42,14,associate degree,61.71771,60,110,110,white,catholic,married,12,8,6,yes,no,19.05769,20,20,2.9474707,2.9957323,3.7376697,45.37545
721,female,39,13,high school dip,40.45338,62,103,105,white,other,divorced,8,6,4,no,no,19.07692,8,40,2.9484792,2.0794415,3.6635616,48.91518
506,female,42,16,degree,49.72245,62,130,180,white,catholic,single,12,14,3,yes,no,19.07692,16.82,40,2.9484792,2.8225687,3.7376697,45.421238
2473,female,37,12,high school dip,61.17247,68,135,175,white,protestant,divorced,12,12,3,yes,no,19.07692,17.25,40,2.9484792,2.8478122,3.6109178,51.559242
284,male,42,12,associate degree,51.63079,65,140,155,hispanic,catholic,single,8,11,5,yes,no,19.07692,31,55,2.9484792,3.4339871,3.7376697,45.421238
3153,female,40,16,degree,57.62842,66,138,145,white,catholic,divorced,12,13,4,yes,no,19.07692,11.11,45,2.9484792,2.4078455,3.6888795,47.6923
4652,male,41,16,degree,63.62605,68,145,150,white,protestant,single,12,16,1,yes,no,19.09615,27.92,38,2.9494867,3.3293433,3.713572,46.575974
2047,male,45,13,high school dip,56.81056,72,235,250,white,protestant,single,12,12,0,yes,no,19.09615,24.44,45,2.9494867,3.196221,3.8066626,42.435886
